,vehicle_id,data_installment,listing_price,data_make,data_model,data_year,data_mileage,data_transmission,doors,seat_capacity,assembled,engine_cc,peak_power,peak_torque,engine_type,fuel_type
3298,10823293,1136,87600,36,139,2022,0,0,5.0,5.0,0,1496.0,107.0,140.0,1,3
3299,10823011,1172,90400,36,126,2022,0,0,4.0,5.0,0,1496.0,107.0,140.0,1,3
3300,10822477,1172,90400,36,126,2022,0,0,4.0,5.0,0,1496.0,107.0,140.0,1,3
3301,10822197,1839,141888,36,40,2022,0,0,4.0,5.0,1,1798.0,140.0,172.0,1,3
3302,10822118,1839,141888,36,40,2022,0,0,4.0,5.0,1,1798.0,140.0,172.0,1,3
3303,10822099,1839,141888,36,40,2022,0,0,4.0,5.0,1,1798.0,140.0,172.0,1,3
3304,10822080,1839,141888,36,40,2022,0,0,4.0,5.0,1,1798.0,140.0,172.0,1,3
3305,10824380,1749,134898,33,134,2022,0,0,5.0,5.0,0,1995.0,156.0,196.0,1,3
3306,10305761,1110,85655,31,130,2022,0,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
3307,10465501,1624,125233,31,131,2022,0,0,5.0,5.0,0,1799.0,184.0,300.0,1,3
3308,10294411,1311,101155,31,130,2022,0,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
3309,10466757,1596,123123,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3310,10258660,1428,110123,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3311,10246859,1505,116123,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3312,10258346,537,41385,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
3313,10201744,1460,112655,31,130,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3314,10294417,1201,92655,31,130,2022,0,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
3315,9575576,3824,295000,35,89,2022,0,0,4.0,5.0,2,1496.0,351.0,510.0,0,1
3316,10780305,3235,249500,20,36,2022,1,0,5.0,8.0,0,2151.0,201.0,440.0,1,0
3318,10700999,503,38799,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
3319,10755543,1281,98800,18,95,2022,0,1,2.0,2.0,0,5200.0,150.0,145.0,1,0
3320,9069900,1112,85810,36,139,2022,0,0,5.0,5.0,0,1496.0,107.0,140.0,1,3
3321,8628009,1743,134429,36,41,2022,0,0,5.0,5.0,0,1798.0,140.0,172.0,1,3
3338,10201189,1311,101155,31,130,2022,0,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
3339,10705773,1154,89000,27,62,2022,0,1,2.0,3.0,0,4899.0,150.0,145.0,1,0
3340,10438281,1596,123123,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3341,10438350,1596,123123,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3342,10652667,620,47800,31,101,2022,0,0,4.0,5.0,0,1597.0,109.0,150.0,1,3
3343,10201668,1596,123123,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3344,10215718,1201,92655,31,130,2022,0,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
3345,10228184,897,69215,31,50,2022,0,0,5.0,7.0,0,1561.0,140.0,205.0,1,3
3346,10201991,1505,116123,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3347,10468328,1311,101155,31,130,2020,0,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
3348,10246980,1596,123123,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3350,9487751,1193,92000,16,23,2022,0,0,5.0,7.0,0,1497.0,120.0,145.0,1,3
3351,10645269,1658,127898,33,134,2022,0,0,5.0,5.0,0,1995.0,156.0,196.0,1,3
3352,10208804,735,56715,31,79,2022,0,0,5.0,5.0,0,1597.0,109.0,150.0,1,3
3353,10201813,683,52715,31,101,2022,0,0,4.0,5.0,0,1597.0,109.0,150.0,1,3
3354,10466153,1428,110123,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3355,10209179,748,57715,31,101,2022,0,0,4.0,5.0,0,1597.0,109.0,150.0,1,3
3356,10215786,1428,110123,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3357,10294053,1505,116123,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3358,10294204,897,69215,31,50,2022,0,0,5.0,7.0,0,1561.0,140.0,205.0,1,3
3359,10201940,537,41385,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
3361,10345498,3902,301000,35,89,2022,0,0,4.0,5.0,2,1496.0,287.0,450.0,0,1
3383,10608250,1372,105800,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3384,10585595,1828,141000,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
3385,10043731,2022,156000,25,33,2022,0,0,5.0,5.0,0,1998.0,165.0,213.0,1,3
3386,10043806,1815,140000,25,33,2022,0,0,5.0,5.0,0,1998.0,165.0,213.0,1,3
3387,10574769,3369,259888,20,36,2022,0,0,5.0,7.0,0,2151.0,201.0,440.0,1,0
3388,10294245,537,41385,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
3389,10468496,897,69215,31,50,2022,0,0,5.0,7.0,0,1561.0,140.0,205.0,1,3
3390,10569194,1002,77310,36,126,2022,0,0,4.0,5.0,0,1496.0,107.0,140.0,1,3
3391,10566108,1228,94710,36,123,2022,0,0,5.0,7.0,0,1496.0,106.0,138.0,1,3
3392,9896728,814,62800,31,50,2022,0,0,5.0,7.0,0,1561.0,140.0,205.0,1,3
3393,10294163,807,62215,31,50,2022,0,0,5.0,7.0,0,1561.0,140.0,205.0,1,3
3394,9896688,503,38800,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
3395,10364187,1731,133500,30,1,2022,0,0,5.0,5.0,0,1199.0,132.0,230.0,1,3
3396,10485160,2980,229888,20,36,2022,0,0,5.0,8.0,0,2151.0,201.0,440.0,1,0
3399,10496078,1854,142990,17,86,2021,0,0,5.0,5.0,1,1591.0,177.0,265.0,1,3
3403,10474307,1582,122000,25,25,2022,0,0,4.0,5.0,1,1898.0,150.0,350.0,1,0
3404,10209421,446,34385,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
3405,10209096,1272,98123,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3406,9512728,1368,105500,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3407,10228204,1596,123123,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3408,10294376,1272,98123,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3409,10294119,1428,110123,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3410,10294333,1596,123123,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3413,9041140,1943,149888,36,76,2022,0,0,4.0,5.0,0,2755.0,204.0,500.0,1,0
3415,10228591,2371,182888,34,82,2021,0,0,3.0,4.0,2,1460.0,102.0,130.0,1,3
3416,10392709,2074,160000,9,105,2022,0,0,4.0,5.0,1,1996.0,213.0,500.0,1,0
3417,10391975,1659,128000,9,105,2022,0,0,4.0,5.0,1,1996.0,179.0,420.0,1,0
3420,10213965,3708,286000,35,89,2022,0,0,4.0,5.0,2,1496.0,287.0,450.0,0,1
3421,10377296,3876,299000,35,89,2022,0,0,4.0,5.0,2,1496.0,287.0,450.0,0,1
3422,10360466,2681,206800,26,13,2021,0,0,4.0,5.0,0,1332.0,163.0,250.0,1,3
3423,10359778,2850,219800,26,13,2022,0,0,4.0,5.0,0,1332.0,163.0,250.0,1,3
3424,9146081,1258,97000,36,106,2022,0,0,5.0,7.0,0,1496.0,105.0,135.0,1,3
3425,9485000,1258,97000,36,106,2022,0,0,5.0,7.0,0,1496.0,105.0,135.0,1,3
3426,9484967,1258,97000,36,106,2022,0,0,5.0,7.0,0,1496.0,105.0,135.0,1,3
3427,9484767,1258,97000,36,106,2022,0,0,5.0,7.0,0,1496.0,105.0,135.0,1,3
3428,9890931,1400,108000,36,74,2022,0,1,3.0,2.0,0,2494.0,102.0,260.0,1,0
3429,10294284,491,37885,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
3431,9476358,1815,139991,36,41,2022,0,0,5.0,5.0,0,1798.0,98.0,142.0,1,2
3432,9476220,1815,139991,36,41,2022,0,0,5.0,5.0,0,1798.0,98.0,142.0,1,2
3433,9150760,1400,108000,36,74,2022,0,1,3.0,2.0,0,2494.0,102.0,260.0,1,0
3434,9890793,1400,108000,36,74,2022,0,1,3.0,2.0,0,2494.0,102.0,260.0,1,0
3435,9890865,1400,108000,36,74,2022,0,1,3.0,2.0,0,2494.0,102.0,260.0,1,0
3436,9890891,1400,108000,36,74,2022,0,1,3.0,2.0,0,2494.0,102.0,260.0,1,0
3437,9891000,1400,108000,36,74,2022,0,1,3.0,2.0,0,2494.0,102.0,260.0,1,0
3438,9890982,1400,108000,36,74,2022,0,1,3.0,2.0,0,2494.0,102.0,260.0,1,0
3439,9891113,1815,139991,36,41,2022,0,0,5.0,5.0,0,1798.0,98.0,142.0,1,2
3440,9890804,1400,108000,36,74,2022,0,1,3.0,2.0,0,2494.0,102.0,260.0,1,0
3441,9891013,1400,108000,36,74,2022,0,1,3.0,2.0,0,2494.0,102.0,260.0,1,0
3442,7808228,1258,97000,36,74,2021,0,1,3.0,2.0,0,2494.0,102.0,260.0,1,0
3443,10278433,1200,92529,25,25,2022,0,1,2.0,2.0,1,1898.0,150.0,350.0,1,0
3444,8175995,1754,135259,25,31,2021,0,0,5.0,5.0,1,1998.0,156.0,204.0,1,3
3445,10260785,1646,127000,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3446,10228199,491,37885,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
3447,9484190,448,34554,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
3448,10246899,1272,98123,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3450,10213989,3708,286000,35,89,2022,0,0,4.0,5.0,2,1496.0,287.0,450.0,0,1
3451,10213922,3708,286000,35,89,2022,0,0,4.0,5.0,2,1496.0,287.0,450.0,0,1
3452,10208243,491,37885,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
3453,10202023,1272,98123,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3454,10200940,1428,110123,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3455,8759583,2007,154800,25,33,2022,0,0,5.0,5.0,0,1998.0,165.0,213.0,1,3
3457,9840517,2302,177532,25,33,2022,0,0,5.0,5.0,0,2191.0,190.0,450.0,1,0
3458,9840519,2411,185970,25,33,2022,0,0,5.0,5.0,0,2488.0,194.0,258.0,1,3
3459,9947058,3567,275154,25,88,2022,0,0,2.0,2.0,1,1998.0,184.0,205.0,1,3
3460,10067503,1400,107999,9,105,2022,0,0,4.0,5.0,1,1996.0,170.0,405.0,1,0
3461,10060643,2139,165000,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
3462,10060621,2139,165000,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
3463,10060398,1815,140000,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
3464,10060388,1815,140000,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
3466,10059800,1371,105779,25,25,2022,0,1,4.0,5.0,1,1898.0,150.0,350.0,1,0
3467,8749247,2107,162500,25,32,2022,0,0,5.0,5.0,1,1998.0,165.0,213.0,1,3
3468,8827769,2112,162900,25,32,2022,0,0,5.0,5.0,1,1998.0,165.0,213.0,1,3
3469,8759624,2107,162500,25,32,2022,0,0,5.0,5.0,1,1998.0,165.0,213.0,1,3
3470,9455539,1683,129800,16,72,2022,0,0,5.0,5.0,0,1498.0,121.0,145.0,1,3
3471,9663826,2628,202700,25,34,2022,0,0,5.0,6.0,0,2488.0,194.0,258.0,1,3
3472,10018113,2178,168000,9,105,2022,0,0,4.0,5.0,1,1996.0,213.0,500.0,1,0
3473,10018071,2178,168000,9,105,2022,0,0,4.0,5.0,1,1996.0,213.0,500.0,1,0
3474,10018041,2178,168000,9,105,2022,0,0,4.0,5.0,1,1996.0,213.0,500.0,1,0
3475,9292907,2332,179880,36,61,2022,0,0,5.0,7.0,0,2393.0,150.0,400.0,1,0
3476,10009602,1841,142000,9,105,2022,0,0,4.0,5.0,1,1996.0,179.0,420.0,1,0
3477,10009538,1841,142000,9,105,2022,0,0,4.0,5.0,1,1996.0,179.0,420.0,1,0
3478,10009481,1841,142000,9,105,2022,0,0,4.0,5.0,1,1996.0,179.0,420.0,1,0
3479,8749985,2107,162500,25,31,2022,0,0,4.0,5.0,0,1998.0,150.0,145.0,1,3
3480,9073200,1605,123800,31,131,2022,0,0,5.0,5.0,0,1799.0,184.0,300.0,1,3
3481,8394470,419,32335,31,111,2021,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
3482,9957062,1400,108000,9,105,2022,0,0,4.0,5.0,1,1996.0,170.0,405.0,1,0
3483,9954914,1672,129000,9,105,2022,0,0,4.0,5.0,1,1996.0,170.0,405.0,1,0
3484,9954840,1841,142000,9,105,2022,0,0,4.0,5.0,1,1996.0,179.0,420.0,1,0
3485,9954783,2178,168000,9,105,2022,0,0,4.0,5.0,1,1996.0,213.0,500.0,1,0
3486,9952570,905,69800,18,91,2022,0,1,2.0,2.0,0,3000.0,150.0,145.0,1,0
3487,7874840,2783,214648,25,11,2021,0,0,4.0,5.0,1,2488.0,194.0,258.0,1,3
3488,8545348,1863,143718,25,25,2021,0,0,4.0,5.0,1,2999.0,190.0,450.0,1,0
3489,7874828,2284,176159,25,11,2021,0,0,4.0,5.0,1,1998.0,163.0,213.0,1,3
3490,9941548,3205,247226,38,132,2022,0,0,5.0,5.0,0,1969.0,252.0,350.0,1,3
3491,8835111,2053,158369,25,3,2022,0,0,5.0,5.0,1,1998.0,165.0,213.0,1,3
3492,9705188,2512,193760,25,34,2022,0,0,5.0,7.0,0,2488.0,194.0,258.0,1,3
3493,9547907,1014,78200,29,18,2022,0,0,5.0,7.0,0,1495.0,103.0,136.0,1,3
3494,9547945,1014,78200,29,18,2022,0,0,5.0,7.0,0,1495.0,103.0,136.0,1,3
3495,9548199,841,64900,29,18,2022,0,0,5.0,7.0,0,1495.0,103.0,136.0,1,3
3496,9548132,841,64900,29,18,2022,0,0,5.0,7.0,0,1495.0,103.0,136.0,1,3
3497,9548049,914,70500,29,18,2022,0,0,5.0,7.0,0,1495.0,103.0,136.0,1,3
3498,9548014,914,70500,29,18,2022,0,0,5.0,7.0,0,1495.0,103.0,136.0,1,3
3499,9898319,2434,187760,25,34,2022,0,0,5.0,7.0,0,2488.0,194.0,258.0,1,3
3500,7309892,1809,139500,25,3,2022,0,0,5.0,5.0,1,1496.0,120.0,153.0,1,3
3501,9462540,1443,111300,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3502,9462406,1528,117900,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3503,9848724,1117,86160,31,130,2022,0,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
3504,9840516,2140,165059,25,32,2022,0,0,5.0,5.0,1,1998.0,165.0,213.0,1,3
3505,8487996,775,59800,31,50,2021,0,0,5.0,7.0,0,1561.0,140.0,205.0,1,3
3506,8487995,464,35800,31,111,2021,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
3507,8487991,1229,94800,31,131,2021,0,0,5.0,5.0,0,1799.0,184.0,300.0,1,3
3508,8487990,529,40800,31,79,2021,0,0,5.0,5.0,0,1332.0,95.0,120.0,1,3
3509,8487989,594,45800,31,101,2021,0,0,4.0,5.0,0,1597.0,109.0,150.0,1,3
3510,9706923,1605,123800,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3511,9706752,1605,123800,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3513,9705268,2706,208760,25,34,2022,0,0,5.0,6.0,0,2488.0,231.0,420.0,1,3
3514,8827797,1685,130000,25,31,2022,0,0,4.0,5.0,0,1998.0,150.0,145.0,1,3
3515,9073636,419,32300,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
3516,8648828,1788,137900,25,33,2022,0,0,5.0,5.0,0,1998.0,165.0,213.0,1,3
3517,9718139,1317,101600,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3518,9706899,1605,123800,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3519,7237137,1967,151700,25,33,2020,0,0,5.0,5.0,0,1998.0,165.0,213.0,1,3
3520,8305444,1758,135600,25,33,2021,0,0,5.0,5.0,0,1998.0,165.0,213.0,1,3
3521,8467488,417,32200,29,15,2021,0,0,5.0,5.0,0,998.0,68.0,91.0,1,3
3522,8403665,652,50310,31,101,2021,0,0,4.0,5.0,0,1597.0,109.0,150.0,1,3
3523,9071576,892,68800,31,50,2022,0,0,5.0,7.0,0,1561.0,140.0,205.0,1,3
3524,9542651,1180,91000,10,124,2022,0,1,4.0,14.0,0,2776.0,131.0,280.0,1,0
3525,9523094,1887,145550,28,127,2022,0,0,5.0,7.0,0,2488.0,171.0,233.0,1,3
3526,9515890,1570,121103,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
3527,9483977,448,34553,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
3528,6841381,968,74700,28,97,2020,0,1,5.0,2.0,1,1598.0,109.0,152.0,1,3
3529,6841338,1566,120800,28,127,2020,0,0,5.0,7.0,0,1997.0,144.0,200.0,1,3
3530,8070919,1789,138000,28,98,2021,0,0,4.0,5.0,1,2488.0,190.0,450.0,1,0
3531,9362823,477,36800,29,26,2022,0,0,4.0,5.0,0,998.0,68.0,91.0,1,3
3532,9362820,477,36800,29,26,2022,0,0,4.0,5.0,0,998.0,68.0,91.0,1,3
3533,9362813,458,35300,29,15,2022,0,0,5.0,5.0,0,998.0,68.0,91.0,1,3
3534,9362804,458,35300,29,15,2022,0,0,5.0,5.0,0,998.0,68.0,91.0,1,3
3535,9362797,506,39000,29,15,2022,0,0,5.0,5.0,0,998.0,68.0,91.0,1,3
3536,9362794,506,39000,29,15,2022,0,0,5.0,5.0,0,998.0,68.0,91.0,1,3
3537,9362783,506,39000,29,15,2022,0,0,5.0,5.0,0,998.0,68.0,91.0,1,3
3538,9362770,506,39000,29,15,2022,0,0,5.0,5.0,0,998.0,68.0,91.0,1,3
3539,9362616,651,50200,29,26,2022,0,0,4.0,5.0,0,1329.0,95.0,121.0,1,3
3540,9362625,651,50200,29,26,2022,0,0,4.0,5.0,0,1329.0,95.0,121.0,1,3
3541,9180441,791,61000,29,90,2022,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
3542,9180471,643,49600,29,90,2022,0,0,5.0,5.0,0,1329.0,95.0,121.0,1,3
3543,9180554,954,73600,29,21,2022,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
3544,9180586,885,68300,29,21,2022,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
3545,9180616,825,63600,29,21,2022,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
3546,9180655,981,75700,29,20,2022,0,0,5.0,7.0,0,1496.0,102.0,133.0,1,3
3547,9180691,981,75700,29,20,2022,0,0,5.0,7.0,0,1496.0,102.0,133.0,1,3
3548,9180730,954,73600,29,21,2022,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
3549,9180752,885,68300,29,21,2022,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
3550,9180778,825,63600,29,21,2022,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
3551,9180813,791,61000,29,90,2022,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
3552,9180831,643,49600,29,90,2022,0,0,5.0,5.0,0,1329.0,95.0,121.0,1,3
3553,9116698,1215,93683,31,131,2022,0,0,5.0,5.0,0,1799.0,184.0,300.0,1,3
3554,9090793,1590,122655,31,131,2022,0,0,5.0,5.0,0,1799.0,184.0,300.0,1,3
3555,9071754,1465,113000,31,131,2022,0,0,5.0,5.0,0,1799.0,184.0,300.0,1,3
3556,8985024,805,62088,28,17,2022,0,0,4.0,5.0,0,1498.0,150.0,145.0,1,3
3557,9072864,620,47800,31,79,2022,0,0,5.0,5.0,0,1597.0,109.0,150.0,1,3
3558,9073116,1605,123800,31,131,2022,0,0,5.0,5.0,0,1799.0,184.0,300.0,1,3
3559,9073001,1605,123800,31,131,2022,0,0,5.0,5.0,0,1799.0,184.0,300.0,1,3
3560,7410886,454,34999,31,111,2021,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
3561,8836275,3720,286909,38,120,2022,0,0,5.0,5.0,0,1969.0,325.0,400.0,1,2
3562,8750047,1293,99700,25,0,2022,0,0,4.0,5.0,0,1496.0,150.0,145.0,1,3
3563,8388057,1758,135613,25,33,2021,0,0,5.0,5.0,0,1998.0,165.0,213.0,1,3
3564,7351902,1903,146800,25,33,2021,1,0,5.0,5.0,0,1998.0,165.0,213.0,1,3
3565,7394941,1867,144000,25,33,2021,0,0,5.0,5.0,0,1998.0,165.0,213.0,1,3
3566,8437531,1694,130700,25,33,2021,1,0,5.0,5.0,0,1998.0,165.0,213.0,1,3
3567,8200886,1606,123888,9,105,2021,0,0,4.0,5.0,1,1996.0,179.0,420.0,1,0
3568,8198508,1606,123888,9,105,2021,0,0,4.0,5.0,1,1996.0,179.0,420.0,1,0
3569,8199246,1606,123888,9,105,2021,0,0,4.0,5.0,1,1996.0,179.0,420.0,1,0
3570,8209151,1979,152679,25,3,2021,1,0,4.0,5.0,1,1998.0,165.0,213.0,1,3
3571,8198552,1606,123888,9,105,2021,0,0,4.0,5.0,1,1996.0,179.0,420.0,1,0
3572,8200908,1606,123888,9,105,2021,0,0,4.0,5.0,1,1996.0,179.0,420.0,1,0
3573,8199278,1606,123888,9,105,2021,0,0,4.0,5.0,1,1996.0,179.0,420.0,1,0
3574,7850060,2279,175828,25,34,2021,1,0,5.0,6.0,0,2488.0,194.0,258.0,1,3
3575,8200964,1606,123888,9,105,2021,0,0,4.0,5.0,1,1996.0,179.0,420.0,1,0
3576,8201019,1606,123888,9,105,2021,0,0,4.0,5.0,1,1996.0,179.0,420.0,1,0
3577,7417928,544,41999,31,101,2021,0,0,4.0,5.0,0,1597.0,109.0,150.0,1,3
3578,8410297,1491,115000,9,105,2021,0,0,4.0,5.0,1,2198.0,160.0,385.0,1,0
3579,8123564,1335,103000,9,105,2021,0,0,4.0,5.0,1,2198.0,160.0,385.0,1,0
3580,8123491,1335,103000,9,105,2021,0,0,4.0,5.0,1,2198.0,160.0,385.0,1,0
3581,8064340,1867,144000,9,105,2021,0,0,4.0,5.0,1,1996.0,213.0,500.0,1,0
3582,7729692,904,69718,29,21,2021,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
3583,7729687,904,69718,29,21,2021,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
3584,7729681,797,61480,29,21,2021,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
3585,7729649,797,61480,29,21,2021,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
3586,7726067,797,61480,29,21,2021,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
3587,7726064,797,61480,29,21,2021,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
3588,7639137,946,72961,29,20,2021,0,0,5.0,7.0,0,1496.0,102.0,133.0,1,3
3589,7004413,2982,230000,27,118,2020,0,0,4.0,5.0,1,2442.0,181.0,430.0,1,0
3590,11222963,2383,183800,25,34,2023,0,0,5.0,6.0,0,2488.0,231.0,420.0,1,3
3591,11222904,1793,138300,25,33,2023,0,0,5.0,5.0,0,1998.0,165.0,213.0,1,3
3592,10944347,1906,147000,28,113,2022,1,0,5.0,7.0,0,1997.0,150.0,200.0,1,2
3593,11219775,1696,130800,30,1,2022,0,0,5.0,5.0,0,1199.0,132.0,230.0,1,3
3594,11219635,2117,163288,30,6,2022,0,0,5.0,5.0,0,1598.0,167.0,240.0,1,3
3595,11219663,2968,228899,20,36,2022,0,0,5.0,11.0,1,2151.0,201.0,440.0,1,0
3596,11218372,1539,118700,27,118,2023,0,1,4.0,5.0,1,2442.0,181.0,430.0,1,0
3597,9061741,648,50000,31,101,2022,0,0,4.0,5.0,0,1597.0,109.0,150.0,1,3
3598,11217772,1296,99980,27,138,2023,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
3599,11217170,957,73800,36,139,2023,0,0,5.0,5.0,0,1496.0,107.0,140.0,1,3
3600,11215722,1296,99980,27,138,2023,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
3601,11214219,739,57000,31,50,2022,0,0,5.0,7.0,0,1561.0,140.0,205.0,1,3
3602,11213809,3059,235990,37,117,2023,1,0,5.0,7.0,0,1984.0,220.0,350.0,1,3
3603,11199208,1553,119800,30,1,2022,0,0,5.0,5.0,0,1199.0,132.0,230.0,1,3
3604,11208418,2009,155000,30,6,2022,0,0,5.0,5.0,0,1598.0,167.0,240.0,1,3
3605,11208887,620,47800,31,101,2023,0,0,4.0,5.0,0,1597.0,109.0,150.0,1,3
3606,11208924,555,42800,31,79,2023,0,0,5.0,5.0,0,1332.0,95.0,120.0,1,3
3607,11208053,777,59900,29,90,2023,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
3608,11207685,1694,130700,16,38,2023,0,0,4.0,5.0,0,1498.0,182.0,240.0,1,3
3609,11207504,1879,144900,16,30,2023,0,0,5.0,5.0,0,1997.0,154.0,189.0,1,3
3610,11207451,993,76600,16,37,2023,0,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
3611,11205767,3486,268888,38,132,2023,0,0,5.0,5.0,0,1969.0,253.0,350.0,1,3
3612,11206389,2074,159990,37,117,2023,1,0,5.0,7.0,0,1395.0,150.0,250.0,1,3
3615,11204835,933,72000,36,126,2023,0,0,4.0,5.0,0,1496.0,107.0,140.0,1,3
3616,9796769,687,53003,31,101,2022,0,0,4.0,5.0,0,1597.0,109.0,150.0,1,3
3618,9281269,574,44300,31,111,2022,1,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
3619,11201229,2204,170000,16,30,2023,0,0,5.0,5.0,0,1498.0,193.0,243.0,1,3
3620,11201826,941,72600,29,21,2023,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
3621,11201706,941,72600,29,21,2023,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
3622,11201502,941,72600,29,21,2023,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
3623,11200361,777,59900,29,90,2023,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
3624,11200532,777,59900,29,90,2023,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
3625,11200564,777,59900,29,90,2023,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
3626,11200921,1676,129300,36,78,2023,0,0,5.0,8.0,0,1998.0,139.0,183.0,1,3
3627,11200432,777,59900,29,90,2023,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
3628,11200332,777,59900,29,90,2023,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
3629,11200304,777,59900,29,90,2023,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
3630,11200497,777,59900,29,90,2023,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
